label,z_score
0,0.4082482904638631
0,-1.2967621369399227
0,1.0540925533894598
0,0.6221710168382552
0,1.1220817071465665
0,-1.1824594246010054
0,-2.064098883697356
0,-1.0499013139145201
0,-2.0855209398041166
0,0.32254297430886397
0,-1.873171623163388
0,-1.2792042981336627
0,-0.4595315924587925
0,-1.3736954680718683
0,0.7177405625652734
0,-1.0079052613579391
0,-0.94087507228077
0,-1.1824594246010054
0,1.0289915108550531
0,0.6880329612324521
0,0.0
0,0.18831089428867737
0,-0.9979402655783318
0,0.2743516305843672
0,-0.8427009716003844
0,0.52678658400752
0,-0.2886751345948129
0,0.2844400619942871
0,-0.4987546680538164
0,-0.9058216273156765
0,0.2856063671889196
0,0.1849000654084097
0,-1.6329931618554523
0,0.8411910241920598
0,-0.4444444444444444
0,-1.4975535605335346
0,-1.410028251146314
0,-0.7684732793678399
0,0.5940885257860046
0,-1.0093898773656798
0,-1.1162105204332764
0,2.0426487199475707
0,0.18033392693348646
0,1.5827680307534828
0,-1.4312528946642689
0,-0.7385489458759964
0,-1.160196526302232
0,-0.3796631983009996
0,-1.0154748070832003
0,0.6756893384895896
0,-2.5870466670542185
0,-2.088931871468374
0,-1.1279411814897635
0,0.3698001308168194
0,-1.328422328310143
0,-1.414213562373095
0,2.6666666666666665
0,-0.1466471150213533
0,-1.2570787221094177
0,0.4944132324730442
0,-0.15877683720748895
0,0.4931969619160719
0,-0.8926073982886735
0,-0.1421338109037403
0,0.30726589691430295
0,-0.42152091588164103
0,-1.3825031590233277
0,-0.9326427425370879
0,-2.501289819984835
0,1.052273583003294
0,0.030816677568068284
0,0.32673201960653564
0,-1.1547005383792517
0,-0.6344412685745153
0,-3.606060606060606
0,-2.024874758011012
0,-1.9051586888313607
0,-1.2830660557435694
0,-1.5009575487729128
0,-1.2566761606227739
0,-0.8084520834544433
0,-0.9539980920057239
0,-1.0369516947304254
0,-1.5
0,-1.091089451179962
0,-1.1322770341445956
0,1.6081688022566922
0,-0.5238095238095238
0,1.294300457858868
0,1.4312528946642689
0,-0.5036554011451931
0,0.16329931618554522
0,-2.0246705361964064
0,0.15032920560056579
0,1.539600717839002
0,2.2736273018003317
0,-0.43328912241312106
0,-0.3495310368212778
0,-1.338877362790406
0,-0.8846517369293828
0,-1.0104934667841758
0,-1.2982269672237463
0,0.4879500364742666
0,-2.1997067253202993
0,-1.2096294735180122
0,-0.0982946374365981
0,0.4283930429534732
0,-0.7223151185146152
0,1.1375002461695742
0,-1.003802295085565
0,-0.7735267838285931
0,-0.7703288865196432
0,-0.9584232173801047
0,0.5555555555555556
0,-0.7388664511337208
0,-1.5215349135496974
0,-1.2316900452037713
0,-0.4082482904638631
0,-2.1057190595598847
0,-1.2603922360077393
0,-1.2515654358043973
0,0.8444407432001202
0,0.5940885257860046
0,0.32478490123081544
0,1.600833116432399
0,-1.6086682753357464
0,1.543033499620919
0,-0.5635470715364159
0,-2.2222222222222223
0,-2.252817784447915
0,0.2847473987257497
0,-0.47468503720231336
0,-2.363515791475006
0,-0.6970966755769258
0,-0.29277002188455997
0,0.0
0,-1.5118578920369088
0,-1.9106717841289924
0,-0.5601120336112039
0,-1.5275252316519468
0,-0.29814239699997197
0,0.10286889997472794
0,-1.5404023844998551
0,-0.5465943944999485
0,0.5687111245916713
0,-0.3427914748120742
0,-1.0721125348377947
0,-1.885618083164127
0,0.727606875108999
0,-1.1675275445897997
0,-0.05337605126836238
0,-0.9229582069908973
0,-0.5310850045437943
0,-0.6350528962771202
0,-1.247219128924647
0,-0.6030226891555273
0,0.1781741612749496
0,-1.5666989036012806
0,0.19802950859533489
0,-0.1781741612749496
0,0.4476706355737555
0,-1.3093073414159544
0,-1.1375393879832252
0,-0.06516352124510746
0,-0.7312000173321488
0,0.0
0,0.808290376865476
0,-2.897472836319489
0,0.7223151185146152
0,-1.2336987390024976
0,-2.0947696058260292
0,0.3622617780011092
0,-1.1022141502711038
0,-0.8551861104941366
0,-1.9066253239129507
0,0.6644105970267493
0,1.294300457858868
0,-0.05337605126836238
0,-0.7566499084579774
0,-0.0982946374365981
0,-1.044465935734187
0,-1.5069930449020585
0,-1.7295896328868194
0,0.48038446141526137
0,-0.8313883232084032
0,-0.5459486832355505
0,-0.9949366763261821
0,-0.22645540682891915
0,-0.9609876522409447
0,1.4222003099714355
0,-0.4264014327112209
0,0.26490647141300877
0,0.7580980435789034
0,0.6810052246069989
0,-3.027286577695422
0,-0.4216370213557839
0,2.2649895175900703
0,-0.46188021535170054
0,-0.5832118435198043
0,-0.60279628678631
0,-1.1206310514564426
0,-0.5345224838248488
0,-1.0497813183356477
0,-0.3086066999241838
0,0.38979223247279315
0,-0.4364357804719848
0,-1.5614401167176533
